0.23,0.10,8.39
0.24,0.05,8.43
0.31,0.11,8.33
0.24,0.12,8.38
0.27,0.11,8.31
0.24,0.08,8.38
0.19,0.17,8.35
0.22,0.06,8.32
0.23,0.11,8.35
0.24,0.13,8.36
0.20,0.12,8.30
0.24,0.16,8.32
0.25,0.08,8.37
0.27,0.17,8.34
0.26,0.13,8.32
0.23,0.11,8.37
0.27,0.07,8.42
0.25,0.12,8.34
0.27,0.11,8.31
0.27,0.11,8.33
0.31,0.07,8.31
0.21,0.03,8.38
0.24,0.13,8.32
0.23,0.11,8.36
0.24,0.10,8.36
0.21,0.11,8.31
0.21,0.06,8.31
0.21,0.12,8.37
0.23,0.14,8.36
0.28,0.13,8.29
0.23,0.11,8.39
0.20,0.08,8.32
0.29,0.11,8.33
0.23,0.09,8.35
0.25,0.12,8.32
0.26,0.10,8.36
0.25,0.15,8.40
0.25,0.06,8.35
0.19,0.05,8.38
0.26,0.09,8.39
0.18,0.19,8.36
0.24,0.15,8.25
0.26,0.17,8.31
0.29,0.19,8.37
0.18,0.13,8.34
0.26,0.11,8.36
0.22,0.11,8.26
0.25,0.11,8.38
0.25,0.15,8.32
0.28,0.11,8.28
0.20,0.09,8.39
0.13,0.15,8.31
0.20,0.10,8.28
0.22,0.18,8.30
0.20,0.13,8.42
0.22,0.07,8.34
0.28,0.08,8.37
0.34,0.12,8.38
0.27,0.09,8.33
0.26,0.10,8.34
0.26,0.10,8.35
0.23,0.10,8.34
0.28,0.10,8.33
0.22,0.12,8.39
0.23,0.11,8.33
0.30,0.14,8.31
0.21,0.09,8.35
0.26,0.12,8.33
0.22,0.09,8.35
0.27,0.07,8.29
0.29,0.11,8.34
0.21,0.14,8.27
0.22,0.04,8.39
0.27,0.11,8.37
0.26,0.10,8.33
0.28,0.08,8.27
0.21,0.06,8.39
0.27,0.13,8.37
0.25,0.17,8.43
0.30,0.14,8.37
0.24,0.11,8.37
0.28,0.11,8.34
0.25,0.07,8.35
0.27,0.14,8.31
0.27,0.10,8.37
0.29,0.11,8.35
0.22,0.13,8.30
0.25,0.10,8.33
0.28,0.14,8.30
0.27,0.08,8.27
0.21,0.16,8.30
0.24,0.09,8.46
0.27,0.12,8.36
0.26,0.08,8.37
0.18,0.14,8.29
0.27,0.15,8.40
0.27,0.07,8.32
0.25,0.14,8.41
0.21,0.11,8.33
0.21,0.13,8.35
0.21,0.17,8.30
0.24,0.09,8.35
0.23,0.14,8.24
0.26,0.11,8.41
0.28,0.14,8.32
0.22,0.11,8.36
0.22,0.08,8.34
0.23,0.12,8.30
0.26,0.12,8.42
0.27,0.12,8.37
0.23,0.13,8.31
0.22,0.08,8.25
0.23,0.15,8.40
0.17,0.13,8.30
0.27,0.13,8.41
0.25,0.11,8.28
0.19,0.09,8.31
0.24,0.14,8.33
0.23,0.09,8.32
0.26,0.10,8.43
0.20,0.10,8.35
0.27,0.13,8.39
0.30,0.10,8.37
0.17,0.12,8.43
0.22,0.16,8.40
0.22,0.12,8.38
0.28,0.08,8.40
0.23,0.18,8.32
0.34,0.03,8.28
0.24,0.15,8.30
0.27,0.11,8.34
0.25,0.12,8.37
0.26,0.12,8.35
